a b c brian_constant
1 26 25 1.492066037646465
1 26 26 1.492066037646465
1 26 27 1.492066037646465
1 26 28 1.492066037646465
1 26 29 1.492066037646465
1 26 30 1.492066037646465
1 26 31 1.492066037646465
1 26 32 1.492066037646465
1 26 33 1.492066037646465
1 26 34 1.492066037646465
1 26 35 1.492066037646465
1 26 36 1.492066037646464
1 26 37 1.492066037646464
1 26 38 1.492066037646464
1 26 39 1.492066037646464
1 26 40 1.492066037646464
1 27 2 3.854101966251623
1 27 3 1.495531792613813
1 27 4 1.491472786101847
1 27 5 1.492167864008036
1 27 6 1.492048568198776
1 27 7 1.492069034966663
1 27 8 1.492065523390389
1 27 9 1.492066125880625
1 27 10 1.492066022509613
1 27 11 1.492066040245274
1 27 12 1.492066037202316
1 27 13 1.492066037724405
1 27 14 1.492066037634828
1 27 15 1.492066037650197
1 27 16 1.49206603764756
1 27 17 1.492066037648013
1 27 18 1.492066037647935
1 27 19 1.492066037647948
1 27 20 1.492066037647946
1 27 21 1.492066037647947
1 27 22 1.492066037647946
1 27 23 1.492066037647946
1 27 24 1.492066037647946
1 27 25 1.492066037647946
1 27 26 1.492066037647946
1 27 27 1.492066037647947
1 27 28 1.492066037647946
1 27 29 1.492066037647946
1 27 30 1.492066037647947
1 27 31 1.492066037647947
1 27 32 1.492066037647946
1 27 33 1.492066037647947
1 27 34 1.492066037647947
1 27 35 1.492066037647947
1 27 36 1.492066037647947
1 27 37 1.492066037647947
1 27 38 1.492066037647947
1 27 39 1.492066037647947
1 27 40 1.492066037647947
1 28 2 3.854101966248944
1 28 3 1.495531792613239
1 28 4 1.491472786101282
1 28 5 1.49216786400747
1 28 6 1.49204856819821
1 28 7 1.492069034966097
1 28 8 1.492065523389823
1 28 9 1.492066125880059
1 28 10 1.492066022509047
1 28 11 1.492066040244708
1 28 12 1.49206603720175
1 28 13 1.492066037723839
1 28 14 1.492066037634262
1 28 15 1.492066037649631
1 28 16 1.492066037646995
1 28 17 1.492066037647447
1 28 18 1.492066037647369
1 28 19 1.492066037647382
1 28 20 1.49206603764738
1 28 21 1.492066037647381
1 28 22 1.492066037647381
1 28 23 1.492066037647381
1 28 24 1.492066037647381
1 28 25 1.492066037647381
1 28 26 1.492066037647381
1 28 27 1.492066037647381
1 28 28 1.492066037647381
1 28 29 1.492066037647381
1 28 30 1.492066037647381
1 28 31 1.492066037647381
1 28 32 1.492066037647381
1 28 33 1.492066037647381
1 28 34 1.492066037647381
1 28 35 1.49206603764738
1 28 36 1.492066037647381
1 28 37 1.492066037647381
1 28 38 1.492066037647381
1 28 39 1.49206603764738
1 28 40 1.49206603764738
1 29 2 3.854101966249967
1 29 3 1.495531792613458
1 29 4 1.491472786101498
1 29 5 1.492167864007686
1 29 6 1.492048568198426
1 29 7 1.492069034966313
1 29 8 1.49206552339004
1 29 9 1.492066125880275
1 29 10 1.492066022509263
1 29 11 1.492066040244924
1 29 12 1.492066037201966
1 29 13 1.492066037724055
1 29 14 1.492066037634479
1 29 15 1.492066037649847
1 29 16 1.492066037647211
1 29 17 1.492066037647663
1 29 18 1.492066037647585
1 29 19 1.492066037647599
1 29 20 1.492066037647596
1 29 21 1.492066037647597
1 29 22 1.492066037647597
1 29 23 1.492066037647597
1 29 24 1.492066037647597
1 29 25 1.492066037647597
1 29 26 1.492066037647597
1 29 27 1.492066037647597
1 29 28 1.492066037647597
1 29 29 1.492066037647597
1 29 30 1.492066037647597
1 29 31 1.492066037647597
1 29 32 1.492066037647597
1 29 33 1.492066037647597
1 29 34 1.492066037647597
1 29 35 1.492066037647597
1 29 36 1.492066037647597
1 29 37 1.492066037647597
1 29 38 1.492066037647597
1 29 39 1.492066037647597
1 29 40 1.492066037647596
1 30 2 3.854101966249576
1 30 3 1.495531792613374
1 30 4 1.491472786101415
1 30 5 1.492167864007603
1 30 6 1.492048568198343
1 30 7 1.492069034966231
1 30 8 1.492065523389957
1 30 9 1.492066125880192
1 30 10 1.492066022509181
1 30 11 1.492066040244842
1 30 12 1.492066037201883
1 30 13 1.492066037723972
1 30 14 1.492066037634396
1 30 15 1.492066037649765
1 30 16 1.492066037647128
1 30 17 1.492066037647581
1 30 18 1.492066037647503
1 30 19 1.492066037647516
1 30 20 1.492066037647514
1 30 21 1.492066037647514
1 30 22 1.492066037647514
1 30 23 1.492066037647514
1 30 24 1.492066037647514
1 30 25 1.492066037647514
1 30 26 1.492066037647514
1 30 27 1.492066037647514
1 30 28 1.492066037647514
1 30 29 1.492066037647514
1 30 30 1.492066037647514
1 30 31 1.492066037647514
1 30 32 1.492066037647514
1 30 33 1.492066037647514
1 30 34 1.492066037647514
1 30 35 1.492066037647514
1 30 36 1.492066037647514
1 30 37 1.492066037647514
1 30 38 1.492066037647514
1 30 39 1.492066037647514
1 30 40 1.492066037647514
1 31 2 3.854101966249726
1 31 3 1.495531792613406
1 31 4 1.491472786101447
1 31 5 1.492167864007635
1 31 6 1.492048568198375
1 31 7 1.492069034966262
1 31 8 1.492065523389988
1 31 9 1.492066125880224
1 31 10 1.492066022509212
1 31 11 1.492066040244873
1 31 12 1.492066037201915
1 31 13 1.492066037724004
1 31 14 1.492066037634427
1 31 15 1.492066037649797
1 31 16 1.49206603764716
1 31 17 1.492066037647612
1 31 18 1.492066037647534
1 31 19 1.492066037647548
1 31 20 1.492066037647545
1 31 21 1.492066037647546
1 31 22 1.492066037647546
1 31 23 1.492066037647546
1 31 24 1.492066037647546
1 31 25 1.492066037647546
1 31 26 1.492066037647546
1 31 27 1.492066037647546
1 31 28 1.492066037647546
1 31 29 1.492066037647546
1 31 30 1.492066037647546
1 31 31 1.492066037647546
1 31 32 1.492066037647546
1 31 33 1.492066037647545
1 31 34 1.492066037647545
1 31 35 1.492066037647546
1 31 36 1.492066037647546
1 31 37 1.492066037647546
1 31 38 1.492066037647546
1 31 39 1.492066037647546
1 31 40 1.492066037647546
1 32 2 3.854101966249669
1 32 3 1.495531792613394
1 32 4 1.491472786101435
1 32 5 1.492167864007623
1 32 6 1.492048568198363
1 32 7 1.49206903496625
1 32 8 1.492065523389976
1 32 9 1.492066125880212
1 32 10 1.4920660225092
1 32 11 1.492066040244861
1 32 12 1.492066037201903
1 32 13 1.492066037723992
1 32 14 1.492066037634415
1 32 15 1.492066037649784
1 32 16 1.492066037647148
1 32 17 1.4920660376476
1 32 18 1.492066037647522
1 32 19 1.492066037647536
1 32 20 1.492066037647533
1 32 21 1.492066037647534
1 32 22 1.492066037647534
1 32 23 1.492066037647534
1 32 24 1.492066037647534
1 32 25 1.492066037647534
1 32 26 1.492066037647534
1 32 27 1.492066037647533
1 32 28 1.492066037647534
1 32 29 1.492066037647534
1 32 30 1.492066037647534
1 32 31 1.492066037647534
1 32 32 1.492066037647534
1 32 33 1.492066037647534
1 32 34 1.492066037647534
1 32 35 1.492066037647534
1 32 36 1.492066037647534
1 32 37 1.492066037647534
1 32 38 1.492066037647533
1 32 39 1.492066037647533
1 32 40 1.492066037647533
1 33 2 3.85410196624969
1 33 3 1.495531792613399
1 33 4 1.49147278610144
1 33 5 1.492167864007627
1 33 6 1.492048568198367
1 33 7 1.492069034966255
1 33 8 1.492065523389981
1 33 9 1.492066125880216
1 33 10 1.492066022509205
1 33 11 1.492066040244866
1 33 12 1.492066037201907
1 33 13 1.492066037723996
1 33 14 1.49206603763442
1 33 15 1.492066037649789
1 33 16 1.492066037647152
1 33 17 1.492066037647604
1 33 18 1.492066037647527
1 33 19 1.49206603764754
1 33 20 1.492066037647538
1 33 21 1.492066037647538
1 33 22 1.492066037647538
1 33 23 1.492066037647538
1 33 24 1.492066037647538
1 33 25 1.492066037647538
1 33 26 1.492066037647538
1 33 27 1.492066037647538
1 33 28 1.492066037647538
1 33 29 1.492066037647538
1 33 30 1.492066037647538
1 33 31 1.492066037647538
1 33 32 1.492066037647538
1 33 33 1.492066037647538
1 33 34 1.492066037647538
1 33 35 1.492066037647538
1 33 36 1.492066037647538
1 33 37 1.492066037647538
1 33 38 1.492066037647538
1 33 39 1.492066037647538
1 33 40 1.492066037647538
1 34 2 3.854101966249682
1 34 3 1.495531792613397
1 34 4 1.491472786101438
1 34 5 1.492167864007626
1 34 6 1.492048568198366
1 34 7 1.492069034966253
1 34 8 1.492065523389979
1 34 9 1.492066125880215
1 34 10 1.492066022509203
1 34 11 1.492066040244864
1 34 12 1.492066037201906
1 34 13 1.492066037723995
1 34 14 1.492066037634418
1 34 15 1.492066037649787
1 34 16 1.49206603764715
1 34 17 1.492066037647603
1 34 18 1.492066037647525
1 34 19 1.492066037647539
1 34 20 1.492066037647536
1 34 21 1.492066037647537
1 34 22 1.492066037647537
1 34 23 1.492066037647536
1 34 24 1.492066037647537
1 34 25 1.492066037647537
1 34 26 1.492066037647537
1 34 27 1.492066037647537
1 34 28 1.492066037647537
1 34 29 1.492066037647537
1 34 30 1.492066037647537
1 34 31 1.492066037647537
1 34 32 1.492066037647537
1 34 33 1.492066037647537
1 34 34 1.492066037647537
1 34 35 1.492066037647537
1 34 36 1.492066037647537
1 34 37 1.492066037647537
1 34 38 1.492066037647537
1 34 39 1.492066037647537
1 34 40 1.492066037647537
1 35 2 3.854101966249686
1 35 3 1.495531792613398
1 35 4 1.491472786101439
1 35 5 1.492167864007626
1 35 6 1.492048568198366
1 35 7 1.492069034966254
1 35 8 1.49206552338998
1 35 9 1.492066125880215
1 35 10 1.492066022509204
1 35 11 1.492066040244865
1 35 12 1.492066037201906
1 35 13 1.492066037723995
1 35 14 1.492066037634419
1 35 15 1.492066037649788
1 35 16 1.492066037647151
1 35 17 1.492066037647603
1 35 18 1.492066037647526
1 35 19 1.492066037647539
1 35 20 1.492066037647537
1 35 21 1.492066037647537
1 35 22 1.492066037647537
1 35 23 1.492066037647537
1 35 24 1.492066037647537
1 35 25 1.492066037647537
1 35 26 1.492066037647537
1 35 27 1.492066037647537
1 35 28 1.492066037647537
1 35 29 1.492066037647537
1 35 30 1.492066037647537
1 35 31 1.492066037647537
1 35 32 1.492066037647537
1 35 33 1.492066037647537
1 35 34 1.492066037647537
1 35 35 1.492066037647536
1 35 36 1.492066037647536
1 35 37 1.492066037647536
1 35 38 1.492066037647536
1 35 39 1.492066037647536
1 35 40 1.492066037647537
1 36 2 3.854101966249684
1 36 3 1.495531792613397
1 36 4 1.491472786101438
1 36 5 1.492167864007626
1 36 6 1.492048568198366
1 36 7 1.492069034966254
1 36 8 1.49206552338998
1 36 9 1.492066125880215
1 36 10 1.492066022509204
1 36 11 1.492066040244864
1 36 12 1.492066037201906
1 36 13 1.492066037723995
1 36 14 1.492066037634419
1 36 15 1.492066037649788
1 36 16 1.492066037647151
1 36 17 1.492066037647603
1 36 18 1.492066037647526
1 36 19 1.492066037647539
1 36 20 1.492066037647537
1 36 21 1.492066037647537
1 36 22 1.492066037647537
1 36 23 1.492066037647537
1 36 24 1.492066037647537
1 36 25 1.492066037647537
1 36 26 1.492066037647537
1 36 27 1.492066037647537
1 36 28 1.492066037647537
1 36 29 1.492066037647537
1 36 30 1.492066037647537
1 36 31 1.492066037647537
1 36 32 1.492066037647537
1 36 33 1.492066037647537
1 36 34 1.492066037647537
1 36 35 1.492066037647537
1 36 36 1.492066037647537
1 36 37 1.492066037647537
1 36 38 1.492066037647537
1 36 39 1.492066037647537
1 36 40 1.492066037647537
1 37 2 3.854101966249685
1 37 3 1.495531792613397
1 37 4 1.491472786101438
1 37 5 1.492167864007626
1 37 6 1.492048568198366
1 37 7 1.492069034966254
1 37 8 1.49206552338998
1 37 9 1.492066125880215
1 37 10 1.492066022509204
1 37 11 1.492066040244864
1 37 12 1.492066037201906
1 37 13 1.492066037723995
1 37 14 1.492066037634419
1 37 15 1.492066037649788
1 37 16 1.492066037647151
1 37 17 1.492066037647603
1 37 18 1.492066037647526
1 37 19 1.492066037647539
1 37 20 1.492066037647537
1 37 21 1.492066037647537
1 37 22 1.492066037647537
1 37 23 1.492066037647537
1 37 24 1.492066037647537
1 37 25 1.492066037647537
1 37 26 1.492066037647537
1 37 27 1.492066037647537
1 37 28 1.492066037647537
1 37 29 1.492066037647537
1 37 30 1.492066037647537
1 37 31 1.492066037647537
1 37 32 1.492066037647537
1 37 33 1.492066037647537
1 37 34 1.492066037647537
1 37 35 1.492066037647537
1 37 36 1.492066037647537
1 37 37 1.492066037647537
1 37 38 1.492066037647537
1 37 39 1.492066037647537
1 37 40 1.492066037647537
1 38 2 3.854101966249685
1 38 3 1.495531792613397
1 38 4 1.491472786101438
1 38 5 1.492167864007626
1 38 6 1.492048568198366
1 38 7 1.492069034966254
1 38 8 1.49206552338998
1 38 9 1.492066125880215
1 38 10 1.492066022509204
1 38 11 1.492066040244864
1 38 12 1.492066037201906
1 38 13 1.492066037723995
1 38 14 1.492066037634419
1 38 15 1.492066037649788
1 38 16 1.492066037647151
1 38 17 1.492066037647603
1 38 18 1.492066037647526
1 38 19 1.492066037647539
1 38 20 1.492066037647537
1 38 21 1.492066037647537
1 38 22 1.492066037647537
1 38 23 1.492066037647537
1 38 24 1.492066037647537
1 38 25 1.492066037647537
1 38 26 1.492066037647537
1 38 27 1.492066037647537
1 38 28 1.492066037647537
1 38 29 1.492066037647537
1 38 30 1.492066037647537
1 38 31 1.492066037647538
1 38 32 1.492066037647538
1 38 33 1.492066037647538
1 38 34 1.492066037647538
1 38 35 1.492066037647538
1 38 36 1.492066037647538
1 38 37 1.492066037647538
1 38 38 1.492066037647538
1 38 39 1.492066037647538
1 38 40 1.492066037647538
1 39 2 3.854101966249685
1 39 3 1.495531792613397
1 39 4 1.491472786101438
1 39 5 1.492167864007626
1 39 6 1.492048568198366
1 39 7 1.492069034966254
1 39 8 1.49206552338998
1 39 9 1.492066125880215
1 39 10 1.492066022509204
1 39 11 1.492066040244864
1 39 12 1.492066037201906
1 39 13 1.492066037723995
1 39 14 1.492066037634419
1 39 15 1.492066037649788
1 39 16 1.492066037647151
1 39 17 1.492066037647603
1 39 18 1.492066037647526
1 39 19 1.492066037647539
1 39 20 1.492066037647537
1 39 21 1.492066037647537
1 39 22 1.492066037647537
1 39 23 1.492066037647537
1 39 24 1.492066037647537
1 39 25 1.492066037647537
1 39 26 1.492066037647537
1 39 27 1.492066037647537
1 39 28 1.492066037647537
1 39 29 1.492066037647537
1 39 30 1.492066037647537
1 39 31 1.492066037647537
1 39 32 1.492066037647537
1 39 33 1.492066037647537
1 39 34 1.492066037647537
1 39 35 1.492066037647537
1 39 36 1.492066037647536
1 39 37 1.492066037647537
1 39 38 1.492066037647537
1 39 39 1.492066037647537
1 39 40 1.492066037647536
1 40 2 3.854101966249685
1 40 3 1.495531792613397
1 40 4 1.491472786101438
1 40 5 1.492167864007626
1 40 6 1.492048568198366
1 40 7 1.492069034966254
1 40 8 1.49206552338998
1 40 9 1.492066125880215
1 40 10 1.492066022509204
1 40 11 1.492066040244864
1 40 12 1.492066037201906
1 40 13 1.492066037723995
1 40 14 1.492066037634419
1 40 15 1.492066037649788
1 40 16 1.492066037647151
1 40 17 1.492066037647603
1 40 18 1.492066037647526
1 40 19 1.492066037647539
1 40 20 1.492066037647537
1 40 21 1.492066037647537
1 40 22 1.492066037647537
1 40 23 1.492066037647537
1 40 24 1.492066037647537
1 40 25 1.492066037647537
1 40 26 1.492066037647537
1 40 27 1.492066037647537
1 40 28 1.492066037647537
1 40 29 1.492066037647537
1 40 30 1.492066037647537
1 40 31 1.492066037647537
1 40 32 1.492066037647537
1 40 33 1.492066037647537
1 40 34 1.492066037647537
1 40 35 1.492066037647537
1 40 36 1.492066037647537
1 40 37 1.492066037647537
1 40 38 1.492066037647537
1 40 39 1.492066037647537
1 40 40 1.492066037647537
2 1 2 inf
2 1 3 1.559322033898305
2 1 4 1.522935779816514
2 1 5 1.538167938931298
2 1 6 1.531610199091862
2 1 7 1.534431281903111
2 1 8 1.533213168637014
2 1 9 1.533738792675447
2 1 10 1.533511854143673
2 1 11 1.533609818833899
2 1 12 1.533567525489817
2 1 13 1.533585783758271
2 1 14 1.533577901431697
2 1 15 1.533581304309539
2 1 16 1.533579835249261
2 1 17 1.533580469458146
2 1 18 1.533580195663298
2 1 19 1.533580313863472
2 1 20 1.533580262835183
2 1 21 1.533580284864645
2 1 22 1.533580275354289
2 1 23 1.533580279460012
2 1 24 1.533580277687527
2 1 25 1.533580278452728
2 1 26 1.533580278122383
2 1 27 1.533580278264996
2 1 28 1.533580278203428
2 1 29 1.533580278230008
2 1 30 1.533580278218533
2 1 31 1.533580278223487
2 1 32 1.533580278221348
2 1 33 1.533580278222271
2 1 34 1.533580278221873
2 1 35 1.533580278222045
2 1 36 1.533580278221971
2 1 37 1.533580278222002
2 1 38 1.533580278221989
2 1 39 1.533580278221994
2 1 40 1.533580278221992
2 2 2 3.829829783003544e-44
2 2 3 1.528688524590164
2 2 4 1.492785793562708
2 2 5 1.507848568790397
2 2 6 1.501352036504986
2 2 7 1.504147443962906
2 2 8 1.502940252278134
2 2 9 1.503461176358373
2 2 10 1.503236264842608
2 2 11 1.503333354763669
2 2 12 1.503291439049632
2 2 13 1.503309534298441
2 2 14 1.503301722349368
2 2 15 1.503305094844678
2 2 16 1.503303638900883
2 2 17 1.503304267447247
2 2 18 1.503303996096971
2 2 19 1.503304113241798
2 2 20 1.503304062669113
2 2 21 1.503304084501885
2 2 22 1.503304075076443
2 2 23 1.503304079145508
2 2 24 1.503304077388848
2 2 25 1.503304078147217
2 2 26 1.503304077819821
2 2 27 1.503304077961162
2 2 28 1.503304077900143
2 2 29 1.503304077926486
2 2 30 1.503304077915114
2 2 31 1.503304077920023
2 2 32 1.503304077917903
2 2 33 1.503304077918818
2 2 34 1.503304077918423
2 2 35 1.503304077918594
2 2 36 1.50330407791852
2 2 37 1.503304077918552
2 2 38 1.503304077918538
2 2 39 1.503304077918544
2 2 40 1.503304077918542
2 3 2 2.582839313645194e-21
2 3 3 1.529711375212224
2 3 4 1.493793103448276
2 3 5 1.508861405074589
2 3 6 1.502362866244268
2 3 7 1.505159117013986
2 3 8 1.503951566414209
2 3 9 1.504472644974064
2 3 10 1.504247666830603
2 3 11 1.504344785505571
2 3 12 1.504302857378678
2 3 13 1.504320957986016
2 3 14 1.504313143723602
2 3 15 1.5043165172176
2 3 16 1.50431506084266
2 3 17 1.504315689575154
2 3 18 1.504315418144524
2 3 19 1.50431553532404
2 3 20 1.50431548473638
2 3 21 1.504315506575617
2 3 22 1.504315497147383
2 3 23 1.504315501217653
2 3 24 1.504315499460474
2 3 25 1.504315500219067
2 3 26 1.504315499891574
2 3 27 1.504315500032956
2 3 28 1.50431549997192
2 3 29 1.50431549999827
2 3 30 1.504315499986894
2 3 31 1.504315499991805
2 3 32 1.504315499989686
2 3 33 1.504315499990601
2 3 34 1.504315499990206
2 3 35 1.504315499990376
2 3 36 1.504315499990302
2 3 37 1.504315499990334
2 3 38 1.504315499990321
2 3 39 1.504315499990327
2 3 40 1.504315499990324
2 4 2 2.582795011636638e-21
2 4 3 1.529535864978903
2 4 4 1.493620262807084
2 4 5 1.508687615526802
2 4 6 1.502189421180838
2 4 7 1.50498552717852
2 4 8 1.503778038193012
2 4 9 1.504299090233765
2 4 10 1.504074123528086
2 4 11 1.504171237266957
2 4 12 1.504129311270942
2 4 13 1.504147410958397
2 4 14 1.504139597093108
2 4 15 1.504142970415664
2 4 16 1.504141514114737
2 4 17 1.504142142815279
2 4 18 1.504141871398442
2 4 19 1.504141988572004
2 4 20 1.504141937986915
2 4 21 1.504141959825042
2 4 22 1.504141950397287
2 4 23 1.50414195446735
2 4 24 1.50414195271026
2 4 25 1.504141953468815
2 4 26 1.504141953141339
2 4 27 1.504141953282714
2 4 28 1.50414195322168
2 4 29 1.504141953248029
2 4 30 1.504141953236654
2 4 31 1.504141953241565
2 4 32 1.504141953239445
2 4 33 1.50414195324036
2 4 34 1.504141953239965
2 4 35 1.504141953240136
2 4 36 1.504141953240062
2 4 37 1.504141953240094
2 4 38 1.50414195324008
2 4 39 1.504141953240086
2 4 40 1.504141953240083
2 5 2 2.582802613279739e-21
2 5 3 1.529565977279348
2 5 4 1.493649917172833
2 5 5 1.508717432677794
2 5 6 1.502219179234008
2 5 7 1.505015310068212
2 5 8 1.503807810512374
2 5 9 1.504328867102656
2 5 10 1.504103898434749
2 5 11 1.50420101302044
2 5 12 1.504159086658859
2 5 13 1.504177186504126
2 5 14 1.504169372570707
2 5 15 1.504172745922675
2 5 16 1.504171289609051
2 5 17 1.504171918315074
2 5 18 1.504171646895872
2 5 19 1.504171764070455
2 5 20 1.504171713484924
2 5 21 1.504171735323242
2 5 22 1.504171725895405
2 5 23 1.504171729965504
2 5 24 1.504171728208398
2 5 25 1.50417172896696
2 5 26 1.504171728639481
2 5 27 1.504171728780857
2 5 28 1.504171728719823
2 5 29 1.504171728746172
2 5 30 1.504171728734797
2 5 31 1.504171728739708
2 5 32 1.504171728737588
2 5 33 1.504171728738503
2 5 34 1.504171728738108
2 5 35 1.504171728738279
2 5 36 1.504171728738205
2 5 37 1.504171728738236
2 5 38 1.504171728738223
2 5 39 1.504171728738229
2 5 40 1.504171728738226
2 6 2 2.582801309062232e-21
2 6 3 1.529560810810811
2 6 4 1.493644829276262
2 6 5 1.508712316851061
2 6 6 1.502214073547045
2 6 7 1.505010200119905
2 6 8 1.503802702377678
2 6 9 1.504323758187372
2 6 10 1.504098789856135
2 6 11 1.504195904296532
2 6 12 1.504153977997673
2 6 13 1.504172077815864
2 6 14 1.504164263894135
2 6 15 1.504167637241056
2 6 16 1.504166180929611
2 6 17 1.504166809634693
2 6 18 1.504166538215897
2 6 19 1.504166655390305
2 6 20 1.50416660480485
